3.856997e+02,0.000000e+00
4.011277e+02,1.484457e-01
4.165557e+02,1.597524e-01
4.319837e+02,1.670627e-01
4.474117e+02,1.808920e-01
4.628397e+02,1.879438e-01
4.782676e+02,1.979100e-01
4.936956e+02,2.022672e-01
5.091236e+02,2.127291e-01
5.245516e+02,2.170434e-01
5.399796e+02,2.160743e-01
5.554076e+02,2.113193e-01
5.708356e+02,2.089862e-01
5.862636e+02,2.052973e-01
6.016916e+02,2.004696e-01
6.171196e+02,1.893388e-01
6.325475e+02,1.802314e-01
6.479756e+02,1.689877e-01
6.634036e+02,1.560428e-01
6.788315e+02,1.395207e-01
6.942595e+02,1.286857e-01
7.096875e+02,1.162716e-01
7.251155e+02,1.064766e-01
7.405435e+02,9.844301e-02
7.559715e+02,9.460677e-02
7.713995e+02,9.596771e-02
7.868275e+02,1.008150e-01
8.022555e+02,9.711201e-02
8.176835e+02,8.330595e-02
8.331115e+02,5.570047e-02
8.485394e+02,4.333949e-02
8.639674e+02,3.559794e-02
8.793954e+02,2.144796e-02
8.948234e+02,5.835902e-03
9.102514e+02,1.106262e-03
9.256794e+02,-0.000000e+00
9.411074e+02,3.190871e-03
9.565354e+02,9.004503e-03
9.719634e+02,2.151905e-02
9.873914e+02,4.021562e-02
1.002819e+03,7.627982e-02
1.018247e+03,1.298127e-01
1.033675e+03,1.667974e-01
1.049103e+03,1.517679e-01
1.064531e+03,1.395125e-01
1.079959e+03,1.492048e-01
1.095387e+03,1.552020e-01
1.110815e+03,1.685391e-01
1.126243e+03,2.037528e-01
1.141671e+03,2.287925e-01
1.157099e+03,2.397522e-01
1.172527e+03,2.517992e-01
1.187955e+03,2.829361e-01
1.203383e+03,3.251493e-01
1.218811e+03,3.550987e-01
1.234239e+03,3.602996e-01
1.249667e+03,3.759404e-01
1.265095e+03,4.040813e-01
1.280523e+03,3.844201e-01
1.295951e+03,3.191212e-01
1.311379e+03,2.693686e-01
1.326807e+03,2.464348e-01
1.342235e+03,2.478894e-01
1.357663e+03,2.907518e-01
1.373091e+03,4.243932e-01
1.388519e+03,7.161834e-01
1.403947e+03,9.382974e-01
1.419375e+03,6.530660e-01
1.434803e+03,4.472975e-01
1.450231e+03,3.973435e-01
1.465659e+03,3.469821e-01
1.481087e+03,2.736972e-01
1.496515e+03,2.637730e-01
1.511943e+03,2.787108e-01
1.527371e+03,1.999672e-01
1.542799e+03,1.381389e-01
1.558227e+03,1.746953e-01
1.573655e+03,2.856219e-01
1.589083e+03,4.075016e-01
1.604511e+03,5.059808e-01
1.619939e+03,5.780255e-01
1.635367e+03,6.089716e-01
1.650795e+03,6.006629e-01
1.666223e+03,5.827842e-01
1.681651e+03,5.509136e-01
1.697079e+03,5.223383e-01
1.712507e+03,4.627390e-01
1.727935e+03,3.810835e-01
1.743363e+03,2.668824e-01
1.758791e+03,1.756629e-01
1.774219e+03,1.099920e-01
1.789647e+03,5.921330e-02
1.805075e+03,2.519447e-02
1.820503e+03,8.689812e-03
1.835931e+03,1.417997e-03
1.851359e+03,-0.000000e+00
1.866787e+03,7.322684e-06
